repo,file_path,class_name,comment_text,level,start_line,end_line,commit_hash,commit_date,commit_message
guava,guava-testlib/test/com/google/common/collect/testing/features/FeatureUtilTest.java,FeatureUtilTest,"/**
 * @author George van den Driessche
 */",class,46,48,e6e02592966528ec5908b0d03ed6cd83b9cef6d7,2025-07-14 07:37:29 -0700,Remove explicit visibilities from effectively private members.
guava,guava-testlib/test/com/google/common/collect/testing/features/FeatureEnumTest.java,FeatureEnumTest,"/**
 * Since annotations have some reusability issues that force copy and paste all over the place, it's
 * worth having a test to ensure that all our Feature enums have their annotations correctly set up.
 *
 * @author George van den Driessche
 */",class,27,32,b18c227c37637b0f619a1c9cc01453809bb60e01,2025-07-16 13:31:59 -0700,Collapse string literals.
guava,guava-gwt/src/com/google/common/ForceGuavaCompilationEntryPoint.java,ForceGuavaCompilationEntryPoint,"/**
 * A dummy entry point to convince Maven to compile our classes.
 *
 * @author Chris Povirk
 */",class,21,25,176cf74d8ed2ca22af2a9c88c902a229f6e009d5,2025-01-17 18:52:11 -0800,Reformat.
guava,guava-gwt/src/com/google/common/DummyJavadocClass.java,DummyJavadocClass,"/**
 * A dummy class so that the Maven Javadoc plugin will produce a jar. If it doesn't produce a jar,
 * then the Sonatype repository manager issues an error.
 *
 * @author Chris Povirk
 */",class,19,24,1f5dff3b97101d6ef4f6e03f47e2283eba6325f1,2020-01-06 09:26:06 -0800,Ensure that we generate a non-empty Javadoc jar for guava-gwt.
guava,guava-gwt/src-super/com/google/common/primitives/super/com/google/common/primitives/IntsMethodsForWeb.java,IntsMethodsForWeb,/** Web specializations for {@link Ints} methods. */,class,20,20,e8f523e65e0298fdf4ccdabe6df5feeeda55ebeb,2023-10-25 17:47:11 -0700,Make the J2CL version of Doubles/Floats/Ints/ShortsMethodsForWeb types public.
guava,guava-gwt/src-super/com/google/common/primitives/super/com/google/common/primitives/ShortsMethodsForWeb.java,ShortsMethodsForWeb,/** Web specializations for {@link Shorts} methods. */,class,20,20,e8f523e65e0298fdf4ccdabe6df5feeeda55ebeb,2023-10-25 17:47:11 -0700,Make the J2CL version of Doubles/Floats/Ints/ShortsMethodsForWeb types public.
guava,guava-gwt/src-super/com/google/common/primitives/super/com/google/common/primitives/FloatsMethodsForWeb.java,FloatsMethodsForWeb,/** Web specializations for {@link Floats} methods. */,class,20,20,e8f523e65e0298fdf4ccdabe6df5feeeda55ebeb,2023-10-25 17:47:11 -0700,Make the J2CL version of Doubles/Floats/Ints/ShortsMethodsForWeb types public.
guava,guava-gwt/src-super/com/google/common/primitives/super/com/google/common/primitives/DoublesMethodsForWeb.java,DoublesMethodsForWeb,/** Web specializations for {@link Doubles} methods. */,class,20,20,e8f523e65e0298fdf4ccdabe6df5feeeda55ebeb,2023-10-25 17:47:11 -0700,Make the J2CL version of Doubles/Floats/Ints/ShortsMethodsForWeb types public.
guava,guava-gwt/src-super/com/google/common/cache/super/com/google/common/cache/LongAddables.java,LongAddables,"/**
 * GWT emulation for LongAddables.
 *
 * @author Louis Wasserman
 */",class,19,23,d1a3cd5037528a2ae990bfceed9cdd009fbc54de,2025-01-08 06:23:57 -0800,"Under the JRE, use `java.util.concurrent.atomic.LongAdder` unconditionally and (except when we need to support GWT/J2CL) directly instead of through our `LongAddable` interfaces."
guava,guava-gwt/src-super/com/google/common/cache/super/com/google/common/cache/LocalCache.java,LocalCache,"/**
 * LocalCache emulation for GWT.
 *
 * @param <K> the base key type
 * @param <V> the base value type
 * @author Charles Fry
 * @author Jon Donovan
 */",class,46,53,7b9366e0f007051394f7a6bef94ac3c5005efd32,2025-08-11 12:28:39 -0700,Apply `UnnecessaryParentheses`.
guava,guava-gwt/src-super/com/google/common/cache/super/com/google/common/cache/LocalCache.java,LocalManualCache,"/**
   * LocalManualCache is a wrapper around LocalCache for a cache without loading.
   *
   * @param <K> the base key type
   * @param <V> the base value type
   */",class,363,368,7b9366e0f007051394f7a6bef94ac3c5005efd32,2025-08-11 12:28:39 -0700,Apply `UnnecessaryParentheses`.
guava,guava-gwt/src-super/com/google/common/cache/super/com/google/common/cache/LocalCache.java,LocalLoadingCache,"/**
   * LocalLoadingCache is a wrapper around LocalCache for a cache with loading.
   *
   * @param <K> the base key type
   * @param <V> the base value type
   */",class,431,436,7b9366e0f007051394f7a6bef94ac3c5005efd32,2025-08-11 12:28:39 -0700,Apply `UnnecessaryParentheses`.
guava,guava-gwt/src-super/com/google/common/cache/super/com/google/common/cache/LocalCache.java,CapacityEnforcingLinkedHashMap,"/**
   * LinkedHashMap that enforces it's maximum size and logs events in a StatsCounter object and an
   * optional RemovalListener.
   *
   * @param <K> the base key type
   * @param <V> the base value type
   */",class,481,487,7b9366e0f007051394f7a6bef94ac3c5005efd32,2025-08-11 12:28:39 -0700,Apply `UnnecessaryParentheses`.
guava,guava-gwt/src-super/com/google/common/cache/super/com/google/common/cache/LocalCache.java,EntryIterator,"/**
   * Implementation for the EntryIterator, which is used to build Key and Value iterators.
   *
   * <p>Expiration is only checked on hasNext(), so as to ensure that a next() call never returns
   * null when hasNext() has already been called.
   */",class,554,559,7b9366e0f007051394f7a6bef94ac3c5005efd32,2025-08-11 12:28:39 -0700,Apply `UnnecessaryParentheses`.
guava,guava-gwt/src-super/com/google/common/cache/super/com/google/common/cache/LocalCache.java,KeyIterator,/** KeyIterator build on top of EntryIterator. */,class,607,607,7b9366e0f007051394f7a6bef94ac3c5005efd32,2025-08-11 12:28:39 -0700,Apply `UnnecessaryParentheses`.
guava,guava-gwt/src-super/com/google/common/cache/super/com/google/common/cache/LocalCache.java,ValueIterator,/** ValueIterator build on top of EntryIterator. */,class,631,631,7b9366e0f007051394f7a6bef94ac3c5005efd32,2025-08-11 12:28:39 -0700,Apply `UnnecessaryParentheses`.
guava,guava-gwt/src-super/com/google/common/cache/super/com/google/common/cache/LocalCache.java,WriteThroughEntry,"/**
   * Custom Entry class used by EntryIterator.next(), that relays setValue changes to the underlying
   * map.
   */",class,682,685,7b9366e0f007051394f7a6bef94ac3c5005efd32,2025-08-11 12:28:39 -0700,Apply `UnnecessaryParentheses`.
guava,guava-gwt/src-super/com/google/common/escape/super/com/google/common/escape/Platform.java,Platform,"/**
 * @author Jesse Wilson
 */",class,19,21,176cf74d8ed2ca22af2a9c88c902a229f6e009d5,2025-01-17 18:52:11 -0800,Reformat.
guava,guava-gwt/src-super/com/google/common/base/super/com/google/common/base/Platform.java,Platform,"/**
 * @author Jesse Wilson
 */",class,23,25,a015c53ea09fca0343d796253d026f7cfd31d75a,2025-02-03 13:49:31 -0800,Internal Change
guava,guava-gwt/src-super/com/google/common/base/super/com/google/common/base/ExtraObjectsMethodsForWeb.java,ExtraObjectsMethodsForWeb,/** Holder for extra methods of {@code Objects} only in web. */,class,19,19,2cc8c5eddb587db3ac12dacdd5563e79a4681ec4,2024-12-21 19:35:44 -0800,Migrate from Checker Framework annotations to JSpecify annotations.
guava,guava-gwt/src-super/com/google/common/util/concurrent/super/com/google/common/util/concurrent/Platform.java,Platform,/** Methods factored out so that they can be emulated differently in GWT. */,class,26,26,02a9c1aef312215e61a9e24ed4db54712171ab73,2025-02-27 08:12:04 -0800,Improve documentation and naming of `getFromAlreadyDoneFuture`.
guava,guava-gwt/src-super/com/google/common/util/concurrent/super/com/google/common/util/concurrent/InterruptibleTask.java,InterruptibleTask,/** Emulation for InterruptibleTask in GWT. */,class,23,23,2cc8c5eddb587db3ac12dacdd5563e79a4681ec4,2024-12-21 19:35:44 -0800,Migrate from Checker Framework annotations to JSpecify annotations.
guava,guava-gwt/src-super/com/google/common/util/concurrent/super/com/google/common/util/concurrent/ListenableFuture.java,Promise,/** Subset of the elemental2 Promise API. */,class,81,81,2cc8c5eddb587db3ac12dacdd5563e79a4681ec4,2024-12-21 19:35:44 -0800,Migrate from Checker Framework annotations to JSpecify annotations.
guava,guava-gwt/src-super/com/google/common/util/concurrent/super/com/google/common/util/concurrent/AggregateFutureState.java,AggregateFutureState,/** Emulation of AggregateFutureState. */,class,24,24,2cc8c5eddb587db3ac12dacdd5563e79a4681ec4,2024-12-21 19:35:44 -0800,Migrate from Checker Framework annotations to JSpecify annotations.
guava,guava-gwt/src-super/com/google/common/util/concurrent/super/com/google/common/util/concurrent/GwtFuturesCatchingSpecialization.java,GwtFuturesCatchingSpecialization,"/**
 * Hidden superclass of {@link Futures} that provides us a place to declare special GWT versions of
 * the {@link Futures#catching(ListenableFuture, Class, com.google.common.base.Function)
 * Futures.catching} family of methods. Those versions have slightly different signatures.
 */",class,21,25,2cc8c5eddb587db3ac12dacdd5563e79a4681ec4,2024-12-21 19:35:44 -0800,Migrate from Checker Framework annotations to JSpecify annotations.
guava,guava-gwt/src-super/com/google/common/util/concurrent/super/com/google/common/util/concurrent/Uninterruptibles.java,Uninterruptibles,/** Emulation of Uninterruptibles in GWT. */,class,24,24,2cc8c5eddb587db3ac12dacdd5563e79a4681ec4,2024-12-21 19:35:44 -0800,Migrate from Checker Framework annotations to JSpecify annotations.
guava,guava-gwt/src-super/com/google/common/util/concurrent/super/com/google/common/util/concurrent/GwtFluentFutureCatchingSpecialization.java,GwtFluentFutureCatchingSpecialization,"/**
 * Hidden superclass of {@link FluentFuture} that provides us a place to declare special GWT
 * versions of the {@link FluentFuture#catching(Class, com.google.common.base.Function)
 * FluentFuture.catching} family of methods. Those versions have slightly different signatures.
 */",class,21,25,2cc8c5eddb587db3ac12dacdd5563e79a4681ec4,2024-12-21 19:35:44 -0800,Migrate from Checker Framework annotations to JSpecify annotations.
guava,guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/SingletonImmutableList.java,SingletonImmutableList,"/**
 * GWT emulated version of {@link SingletonImmutableList}.
 *
 * @author Hayward Chan
 */",class,24,28,f51883f4c25a1fb3dd0391f7f15ccfcbeba10fb9,2025-07-01 15:20:53 -0700,Remove obsolete GWT-RPC code.
guava,guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Platform.java,Platform,"/**
 * Minimal GWT emulation of {@code com.google.common.collect.Platform}.
 *
 * @author Hayward Chan
 */",class,32,36,95e071207526363ffb6c16933b2215f89dea232f,2025-06-10 08:11:37 -0700,Address bogus nullness errors from the forthcoming version of our checker.
guava,guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/RegularImmutableSet.java,RegularImmutableSet,"/**
 * GWT emulation of {@link RegularImmutableSet}.
 *
 * @author Hayward Chan
 */",class,22,26,ce43463a9a884dacab6b3d1ca898d975cb2b071f,2024-12-20 19:07:17 -0800,Remove class-level `@ElementTypesAreNonnullByDefault` annotations.
guava,guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/ForwardingImmutableSet.java,ForwardingImmutableSet,"/**
 * GWT implementation of {@link ImmutableSet} that forwards to another {@code Set} implementation.
 *
 * @author Hayward Chan
 */",class,24,28,2cc8c5eddb587db3ac12dacdd5563e79a4681ec4,2024-12-21 19:35:44 -0800,Migrate from Checker Framework annotations to JSpecify annotations.
guava,guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/RegularImmutableMap.java,RegularImmutableMap,"/**
 * GWt emulation of {@link RegularImmutableMap}.
 *
 * @author Hayward Chan
 */",class,21,25,ce43463a9a884dacab6b3d1ca898d975cb2b071f,2024-12-20 19:07:17 -0800,Remove class-level `@ElementTypesAreNonnullByDefault` annotations.
guava,guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/ForwardingSortedMultiset.java,ForwardingSortedMultiset,"/**
 * A sorted multiset which forwards all its method calls to another sorted multiset. Subclasses
 * should override one or more methods to modify the behavior of the backing multiset as desired per
 * the <a href=""http://en.wikipedia.org/wiki/Decorator_pattern"">decorator pattern</a>.
 *
 * <p><b>Warning:</b> The methods of {@code ForwardingSortedMultiset} forward
 * <b>indiscriminately</b> to the methods of the delegate. For example, overriding {@link
 * #add(Object, int)} alone <b>will not</b> change the behavior of {@link #add(Object)}, which can
 * lead to unexpected behavior. In this case, you should override {@code add(Object)} as well,
 * either providing your own implementation, or delegating to the provided {@code standardAdd}
 * method.
 *
 * <p>The {@code standard} methods and any collection views they return are not guaranteed to be
 * thread-safe, even when all of the methods that they depend on are thread-safe.
 *
 * @author Louis Wasserman
 */",class,22,38,2cc8c5eddb587db3ac12dacdd5563e79a4681ec4,2024-12-21 19:35:44 -0800,Migrate from Checker Framework annotations to JSpecify annotations.
guava,guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/ForwardingSortedMultiset.java,StandardElementSet,"/**
   * A sensible implementation of {@link SortedMultiset#elementSet} in terms of the following
   * methods: {@link SortedMultiset#clear}, {@link SortedMultiset#comparator}, {@link
   * SortedMultiset#contains}, {@link SortedMultiset#containsAll}, {@link SortedMultiset#count},
   * {@link SortedMultiset#firstEntry} {@link SortedMultiset#headMultiset}, {@link
   * SortedMultiset#isEmpty}, {@link SortedMultiset#lastEntry}, {@link SortedMultiset#subMultiset},
   * {@link SortedMultiset#tailMultiset}, the {@code size()} and {@code iterator()} methods of
   * {@link SortedMultiset#entrySet}, and {@link SortedMultiset#remove(Object, int)}. In many
   * situations, you may wish to override {@link SortedMultiset#elementSet} to forward to this
   * implementation or a subclass thereof.
   */",class,52,62,2cc8c5eddb587db3ac12dacdd5563e79a4681ec4,2024-12-21 19:35:44 -0800,Migrate from Checker Framework annotations to JSpecify annotations.
guava,guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/ForwardingSortedMultiset.java,StandardDescendingMultiset,"/**
   * A skeleton implementation of a descending multiset view. Normally, {@link
   * #descendingMultiset()} will not reflect any changes you make to the behavior of methods such as
   * {@link #add(Object)} or {@link #pollFirstEntry}. This skeleton implementation correctly
   * delegates each of its operations to the appropriate methods of this {@code
   * ForwardingSortedMultiset}.
   *
   * <p>In many cases, you may wish to override {@link #descendingMultiset()} to return an instance
   * of a subclass of {@code StandardDescendingMultiset}.
   */",class,80,89,2cc8c5eddb587db3ac12dacdd5563e79a4681ec4,2024-12-21 19:35:44 -0800,Migrate from Checker Framework annotations to JSpecify annotations.
guava,guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/ImmutableCollection.java,ImmutableCollection,"/**
 * GWT emulated version of {@link ImmutableCollection}.
 *
 * @author Jesse Wilson
 */",class,30,34,f6b2e04daee525d4b5d18608b675261d8d2805d3,2025-08-06 11:29:48 -0700,"Add some missing `@Override` annotations, and remove some unused imports."
guava,guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/ImmutableCollection.java,Builder,/** GWT emulated version of {@link ImmutableCollection.Builder}. */,class,132,132,f6b2e04daee525d4b5d18608b675261d8d2805d3,2025-08-06 11:29:48 -0700,"Add some missing `@Override` annotations, and remove some unused imports."
